layer,mean,std,n
model.layers.34.mlp.down_proj,-0.03936034804684919,0.034096471274342725,24903680
model.layers.34.mlp.gate_proj,-0.03559230396050751,0.031148863528082694,24903680
model.layers.34.mlp.up_proj,-0.06167531920873443,0.05178183119444779,24903680
model.layers.34.self_attn.k_proj,-0.02899297390904394,0.03064411942302452,2621440
model.layers.34.self_attn.o_proj,-0.0627206247146205,0.04884029890490513,10485760
model.layers.34.self_attn.q_proj,-0.03181929239876809,0.03105794161827241,10485760
model.layers.34.self_attn.v_proj,-0.039477094154426594,0.036109042592481926,2621440
model.layers.35.mlp.down_proj,-0.029502710354427107,0.02730622251390155,24903680
model.layers.35.mlp.gate_proj,-0.031079350011905742,0.025822100718425254,24903680
model.layers.35.mlp.up_proj,-0.06599568891478587,0.05812449053028005,24903680
model.layers.35.self_attn.k_proj,-0.037339300381427167,0.03283718655006746,2621440
model.layers.35.self_attn.o_proj,-0.06040534377830227,0.04780828020143193,10485760
model.layers.35.self_attn.q_proj,-0.038073841827099386,0.0330287586214382,10485760
model.layers.35.self_attn.v_proj,-0.04309122506638232,0.03487051369888705,2621440
model.layers.4.mlp.down_proj,-0.03951917936260303,0.03420042181294705,24903680
model.layers.4.mlp.gate_proj,-0.08373934764316991,0.10478754095433526,24903680
model.layers.4.mlp.up_proj,-0.0665186609341043,0.05692765504334953,24903680
model.layers.4.self_attn.k_proj,-0.13614587866468356,0.15855483506330048,2621440
model.layers.4.self_attn.o_proj,-0.060719492908538085,0.04670898063431885,10485760
model.layers.4.self_attn.q_proj,-0.1324136496106803,0.13073641638978353,10485760
model.layers.4.self_attn.v_proj,-0.13323533373768442,0.10564254351954395,2621440
model.layers.5.mlp.down_proj,-0.03814536231274312,0.03137013354875388,24903680
model.layers.5.mlp.gate_proj,-0.057937110503438534,0.08293844053481507,24903680
model.layers.5.mlp.up_proj,-0.057943846294648736,0.045649347095284766,24903680
model.layers.5.self_attn.k_proj,-0.05318721483054105,0.052231468311990575,2621440
model.layers.5.self_attn.o_proj,-0.05830943825221766,0.0455602013041024,10485760
model.layers.5.self_attn.q_proj,-0.05305746532394551,0.048630251799068026,10485760
model.layers.5.self_attn.v_proj,-0.05533756742879632,0.04456216575986733,2621440
model.layers.6.mlp.down_proj,-0.01186243372983307,0.01700410830138284,24903680
model.layers.6.mlp.gate_proj,-0.18175390540855005,0.5170760853544313,24903680
model.layers.6.mlp.up_proj,-0.49780398281612803,0.3896993394106416,24903680
model.layers.6.self_attn.k_proj,-0.0661724102385051,0.06681352227619389,2621440
model.layers.6.self_attn.o_proj,-0.05958277333884325,0.048128798308504965,10485760
model.layers.6.self_attn.q_proj,-0.06575618795868649,0.06428177249210493,10485760
model.layers.6.self_attn.v_proj,-0.06608590433315839,0.0605425276617112,2621440
model.layers.7.mlp.down_proj,-0.03694147183969586,0.029193348488900414,24903680
model.layers.7.mlp.gate_proj,-0.10459434370514875,0.1812634306799966,24903680
model.layers.7.mlp.up_proj,-0.11362789058445119,0.0888500985729639,24903680
model.layers.7.self_attn.k_proj,-0.03520898481110635,0.037082882460102,2621440
model.layers.7.self_attn.o_proj,-0.05935144388113258,0.046763534170114335,10485760
model.layers.7.self_attn.q_proj,-0.034831883809238205,0.03278973816979204,10485760
model.layers.7.self_attn.v_proj,-0.037068803982401734,0.02934051184342388,2621440
model.layers.8.mlp.down_proj,-0.03869309985790383,0.030464838766435763,24903680
model.layers.8.mlp.gate_proj,-0.07416630535536617,0.060823805723864935,24903680
model.layers.8.mlp.up_proj,-0.10404294028060242,0.0796001104639584,24903680
model.layers.8.self_attn.k_proj,-0.03802064100782445,0.03530686834870544,2621440
